date,product_id,category,brand,listed_price,cost_price,discount_pct,final_price,units_sold,inventory_level,rating,competitor_price,revenue,profit
2023-12-14,P015,Men,Roadster,3619.2,2545.2,40,2171.52,39,538,4.8,2308.8,84689.28,-14573.52
2023-12-15,P002,Kids,H&M,2461.5,1457.05,0,2461.5,65,814,3.5,2321.9,159997.5,65289.25
2023-12-15,P008,Accessories,HRX,1450.62,815.56,15,1233.03,166,104,4.3,1196.08,204682.98,69300.02
2023-12-15,P013,Women,Levis,1381.09,900.17,40,828.65,210,459,5.0,760.02,174016.5,-15019.2
2023-12-15,P014,Accessories,Nike,4342.33,2745.62,30,3039.63,29,450,3.3,2842.88,88149.27,8526.29
2023-12-15,P017,Women,H&M,4513.55,2557.95,0,4513.55,40,693,3.2,4539.41,180542.0,78224.0
2023-12-15,P018,Footwear,Nike,1153.4,770.74,0,1153.4,98,695,4.1,1114.46,113033.2,37500.68
2023-12-15,P019,Kids,Nike,4529.78,2535.8,30,3170.85,42,564,4.1,3210.01,133175.7,26672.1
2023-12-15,P021,Men,Puma,1821.52,1248.61,5,1730.44,67,561,4.7,1650.28,115939.48,32282.61
2023-12-16,P005,Kids,Puma,3271.08,2195.76,30,2289.76,23,337,4.1,2271.82,52664.48,2162.0
2023-12-16,P009,Footwear,Levis,2931.86,1986.29,15,2492.08,52,368,4.9,2599.04,129588.16,26301.08
2023-12-16,P013,Women,Levis,4649.46,2618.57,30,3254.62,20,621,3.2,3367.19,65092.4,12721.0
2023-12-16,P013,Women,Levis,3643.68,2668.85,10,3279.31,20,103,3.2,3123.75,65586.2,12209.2
2023-12-16,P014,Accessories,Nike,2900.35,1648.92,15,2465.3,72,473,3.2,2290.89,177501.6,58779.36
2023-12-16,P019,Kids,Nike,614.8,450.71,15,522.58,269,428,4.0,514.08,140574.02,19333.03
2023-12-17,P006,Accessories,Nike,3468.85,2374.67,10,3121.96,28,469,3.7,2937.99,87414.88,20924.12
2023-12-17,P006,Accessories,Nike,1680.49,955.32,20,1344.39,97,467,3.4,1293.67,130405.83,37739.79
2023-12-17,P023,Accessories,Roadster,2243.91,1638.46,10,2019.52,65,963,3.3,2055.44,131268.8,24768.9
2023-12-17,P024,Women,Nike,4797.15,2855.21,0,4797.15,24,651,3.7,5236.03,115131.6,46606.56
2023-12-18,P021,Men,Puma,4167.72,2399.15,0,4167.72,28,820,4.0,4355.82,116696.16,49519.96
2023-12-18,P026,Women,HRX,2484.9,1522.83,5,2360.66,70,162,4.3,2559.53,165246.2,58648.1
2023-12-18,P028,Accessories,HRX,4524.11,2582.37,5,4297.9,7,479,3.9,4359.2,30085.3,12008.71
2023-12-19,P002,Kids,H&M,2803.7,2099.48,40,1682.22,15,591,3.4,1530.25,25233.3,-6258.9
2023-12-19,P009,Footwear,Levis,2295.97,1598.54,0,2295.97,36,705,4.7,2174.14,82654.92,25107.48
2023-12-19,P009,Footwear,Levis,3863.02,2749.88,15,3283.57,24,266,4.0,3492.75,78805.68,12808.56
2023-12-19,P015,Men,Roadster,2951.79,2175.52,40,1771.07,18,321,4.6,1744.21,31879.26,-7280.1
2023-12-19,P020,Footwear,H&M,1994.68,1225.7,15,1695.48,44,565,3.6,1606.37,74601.12,20670.32
2023-12-19,P026,Women,HRX,1686.13,931.44,5,1601.82,101,564,3.9,1461.87,161783.82,67708.38
2023-12-20,P002,Kids,H&M,808.47,449.75,15,687.2,191,957,3.9,628.32,131255.2,45352.95
2023-12-20,P009,Footwear,Levis,4853.48,3082.59,40,2912.09,9,512,4.5,2857.03,26208.81,-1534.5
2023-12-20,P014,Accessories,Nike,3734.31,2653.15,5,3547.59,22,665,3.3,3734.96,78046.98,19677.68
2023-12-20,P019,Kids,Nike,3253.09,2370.79,20,2602.47,42,937,4.8,2705.44,109303.74,9730.56
2023-12-21,P012,Men,Nike,3804.13,2444.7,40,2282.48,59,645,4.6,2339.3,134666.32,-9570.98
2023-12-21,P013,Women,Levis,2933.24,2112.48,10,2639.92,24,546,4.1,2488.61,63358.08,12658.56
2023-12-21,P019,Kids,Nike,4021.46,2407.58,20,3217.17,19,724,3.2,2968.15,61126.23,15382.21
2023-12-21,P023,Accessories,Roadster,1629.94,1193.01,30,1140.96,52,895,3.5,1191.9,59329.92,-2706.6
2023-12-22,P007,Kids,Levis,1711.15,1150.7,10,1540.04,105,238,4.8,1587.62,161704.2,40880.7
2023-12-22,P016,Kids,Puma,4615.22,3036.59,30,3230.65,29,769,3.9,3323.44,93688.85,5627.74
2023-12-22,P021,Men,Puma,3867.21,2461.5,0,3867.21,41,875,4.4,4107.0,158555.61,57634.11
2023-12-22,P023,Accessories,Roadster,1521.95,940.33,0,1521.95,50,249,3.6,1409.46,76097.5,29081.0
2023-12-22,P023,Accessories,Roadster,1868.11,1219.68,20,1494.49,19,750,4.7,1357.59,28395.31,5221.39
2023-12-23,P006,Accessories,Nike,3879.36,2250.31,30,2715.55,36,953,3.2,2933.69,97759.8,16748.64
2023-12-23,P011,Footwear,Adidas,2296.8,1519.52,40,1378.08,109,327,3.8,1289.32,150210.72,-15416.96
2023-12-23,P014,Accessories,Nike,3023.74,2150.35,5,2872.55,23,222,3.5,2966.16,66068.65,16610.6
2023-12-23,P017,Women,H&M,3420.1,2095.0,10,3078.09,22,164,4.4,2846.65,67717.98,21627.98
2023-12-23,P019,Kids,Nike,2776.47,1704.03,40,1665.88,46,735,4.3,1640.45,76630.48,-1754.9
2023-12-24,P002,Kids,H&M,1431.15,840.52,10,1288.04,120,149,4.9,1291.57,154564.8,53702.4
2023-12-24,P002,Kids,H&M,4255.71,2900.89,0,4255.71,7,722,4.8,4443.7,29789.97,9483.74
2023-12-24,P022,Accessories,Puma,4879.96,3617.99,5,4635.96,33,844,4.4,4974.54,152986.68,33593.01
2023-12-25,P004,Women,Puma,3357.92,2176.66,10,3022.13,35,419,4.3,2847.55,105774.55,29591.45
2023-12-25,P014,Accessories,Nike,2843.86,2127.5,30,1990.7,23,791,3.9,1954.31,45786.1,-3146.4
2023-12-25,P023,Accessories,Roadster,1534.9,929.58,20,1227.92,36,787,4.7,1108.08,44205.12,10740.24
2023-12-25,P024,Women,Nike,3310.58,2189.37,5,3145.05,9,124,4.0,2835.46,28305.45,8601.12
2023-12-26,P001,Footwear,Adidas,3997.21,2874.67,30,2798.05,44,647,4.8,2935.29,123114.2,-3371.28
2023-12-26,P007,Kids,Levis,1721.82,1261.13,10,1549.64,101,164,4.1,1552.67,156513.64,29139.51
2023-12-26,P009,Footwear,Levis,1668.12,1128.99,20,1334.5,27,425,3.7,1205.97,36031.5,5548.77
2023-12-26,P014,Accessories,Nike,3756.22,2656.92,15,3192.79,42,469,3.7,3483.08,134097.18,22506.54
2023-12-26,P015,Men,Roadster,3594.37,2252.14,20,2875.5,39,827,3.8,2822.59,112144.5,24311.04
2023-12-27,P001,Footwear,Adidas,4331.75,2591.78,10,3898.58,11,956,3.5,3598.05,42884.38,14374.8
2023-12-27,P012,Men,Nike,4048.41,2279.61,40,2429.05,46,436,4.8,2564.95,111736.3,6874.24
2023-12-27,P018,Footwear,Nike,2607.51,1671.44,10,2346.76,65,322,3.7,2471.69,152539.4,43895.8
2023-12-27,P025,Men,Nike,4543.45,2566.59,30,3180.41,36,220,4.3,2956.81,114494.76,22097.52
2023-12-27,P030,Footwear,Zara,4598.81,2698.97,30,3219.17,33,469,4.6,3066.67,106232.61,17166.6
2023-12-28,P002,Kids,H&M,3103.52,2327.13,10,2793.17,41,821,4.5,2600.18,114519.97,19107.64
2023-12-28,P005,Kids,Puma,3943.45,2673.28,0,3943.45,28,738,4.4,4241.63,110416.6,35564.76
2023-12-29,P003,Accessories,Adidas,2753.43,1659.91,40,1652.06,81,287,3.9,1610.92,133816.86,-635.85
2023-12-29,P005,Kids,Puma,1210.74,729.74,10,1089.67,78,632,4.5,1173.15,84994.26,28074.54
2023-12-29,P008,Accessories,HRX,4094.33,2364.84,5,3889.61,26,240,3.7,4015.13,101129.86,39644.02
2023-12-29,P019,Kids,Nike,1735.63,1131.78,5,1648.85,62,554,4.5,1566.66,102228.7,32058.34
2023-12-29,P025,Men,Nike,870.53,590.02,30,609.37,197,445,4.6,600.84,120045.89,3811.95
2023-12-29,P028,Accessories,HRX,4672.33,2775.66,20,3737.86,42,985,3.3,3764.63,156990.12,40412.4
2023-12-30,P008,Accessories,HRX,1681.55,1005.75,30,1177.08,98,641,4.3,1288.11,115353.84,16790.34
2023-12-30,P009,Footwear,Levis,3386.8,2317.73,40,2032.08,20,361,3.3,1831.88,40641.6,-5713.0
2023-12-30,P014,Accessories,Nike,1383.19,926.91,40,829.91,93,880,4.8,849.02,77181.63,-9021.0
2023-12-30,P024,Women,Nike,1267.4,703.58,15,1077.29,36,989,4.3,976.95,38782.44,13453.56
2023-12-31,P007,Kids,Levis,3773.24,2231.62,15,3207.25,41,513,4.5,3466.9,131497.25,40000.83
2023-12-31,P009,Footwear,Levis,2890.6,1628.95,15,2457.01,75,724,3.8,2665.5,184275.75,62104.5
2023-12-31,P016,Kids,Puma,3168.1,2033.59,5,3009.7,7,225,5.0,2891.24,21067.9,6832.77
2023-12-31,P018,Footwear,Nike,2504.78,1796.49,5,2379.54,88,591,3.5,2552.28,209399.52,51308.4
2023-12-31,P021,Men,Puma,3646.38,2091.69,30,2552.47,37,187,3.8,2677.71,94441.39,17048.86
2024-01-01,P013,Women,Levis,2835.97,1978.38,0,2835.97,32,260,3.3,3028.95,90751.04,27442.88
2024-01-02,P001,Footwear,Adidas,1836.79,1094.72,10,1653.11,30,681,4.8,1749.16,49593.3,16751.7
2024-01-02,P005,Kids,Puma,1231.56,823.97,40,738.94,108,848,4.0,739.16,79805.52,-9183.24
2024-01-02,P007,Kids,Levis,3840.05,2182.78,20,3072.04,30,324,3.2,2979.55,92161.2,26677.8
2024-01-02,P008,Accessories,HRX,3944.16,2914.57,5,3746.95,24,212,3.7,3725.38,89926.8,19977.12
2024-01-02,P013,Women,Levis,2203.17,1583.26,15,1872.69,30,971,4.8,2020.25,56180.7,8682.9
2024-01-02,P015,Men,Roadster,1512.27,850.16,20,1209.82,52,677,4.2,1273.11,62910.64,18702.32
2024-01-02,P025,Men,Nike,4791.61,3062.83,40,2874.97,32,370,3.6,2864.03,91999.04,-6011.52
2024-01-03,P006,Accessories,Nike,2842.7,1706.36,0,2842.7,11,290,3.3,2656.16,31269.7,12499.74
2024-01-03,P007,Kids,Levis,2578.36,1878.13,0,2578.36,31,806,4.7,2687.83,79929.16,21707.13
2024-01-04,P001,Footwear,Adidas,3995.52,2948.38,30,2796.86,30,322,3.5,2945.06,83905.8,-4545.6
2024-01-04,P013,Women,Levis,4204.65,3115.12,10,3784.18,12,518,4.6,3487.33,45410.16,8028.72
2024-01-04,P022,Accessories,Puma,4830.44,2861.43,15,4105.87,11,485,4.0,3803.73,45164.57,13688.84
2024-01-05,P006,Accessories,Nike,3539.1,2597.22,10,3185.19,25,828,3.8,3228.21,79629.75,14699.25
2024-01-05,P015,Men,Roadster,1871.62,1268.65,20,1497.3,81,430,5.0,1368.45,121281.3,18520.65
2024-01-05,P017,Women,H&M,1618.22,944.43,0,1618.22,39,255,3.4,1501.32,63110.58,26277.81
2024-01-06,P001,Footwear,Adidas,2216.22,1631.18,15,1883.79,46,190,3.8,1847.56,86654.34,11620.06
2024-01-06,P003,Accessories,Adidas,4217.83,3039.08,15,3585.16,24,998,3.6,3820.65,86043.84,13105.92
2024-01-06,P007,Kids,Levis,3299.66,2461.07,30,2309.76,32,273,4.3,2495.87,73912.32,-4841.92
2024-01-06,P011,Footwear,Adidas,1148.21,638.07,20,918.57,80,557,4.8,940.68,73485.6,22440.0
2024-01-06,P012,Men,Nike,1115.83,685.2,40,669.5,84,435,3.4,727.59,56238.0,-1318.8
2024-01-06,P015,Men,Roadster,1931.23,1294.57,30,1351.86,36,872,3.6,1408.07,48666.96,2062.44
2024-01-07,P016,Kids,Puma,2561.29,1792.26,5,2433.23,52,659,5.0,2191.2,126527.96,33330.44
2024-01-07,P017,Women,H&M,3454.36,2073.66,20,2763.49,5,167,4.2,2522.56,13817.45,3449.15
2024-01-07,P021,Men,Puma,3401.06,2066.66,30,2380.74,38,142,3.2,2481.75,90468.12,11935.04
2024-01-07,P026,Women,HRX,556.05,342.38,0,556.05,88,838,4.1,588.67,48932.4,18802.96
2024-01-07,P029,Footwear,Nike,3692.34,2194.73,15,3138.49,28,869,3.4,3017.64,87877.72,26425.28
2024-01-08,P001,Footwear,Adidas,750.41,416.29,40,450.25,143,108,3.9,439.83,64385.75,4856.28
2024-01-08,P017,Women,H&M,1351.1,889.49,20,1080.88,136,934,4.3,1049.51,146999.68,26029.04
2024-01-08,P017,Women,H&M,3228.17,1828.58,15,2743.94,32,335,4.5,2832.3,87806.08,29291.52
2024-01-08,P025,Men,Nike,4053.12,2968.01,10,3647.81,6,568,3.8,3687.81,21886.86,4078.8
2024-01-08,P027,Men,HRX,3219.91,2330.0,30,2253.94,28,203,4.6,2201.58,63110.32,-2129.68
2024-01-08,P030,Footwear,Zara,3002.34,1918.03,20,2401.87,34,707,3.7,2208.51,81663.58,16450.56
2024-01-09,P014,Accessories,Nike,956.78,571.44,5,908.94,165,997,4.6,929.99,149975.1,55687.5
2024-01-09,P016,Kids,Puma,3237.31,2199.16,30,2266.12,28,597,3.3,2425.0,63451.36,1874.88
2024-01-10,P006,Accessories,Nike,4083.27,2637.87,0,4083.27,13,141,4.8,4396.84,53082.51,18790.2
2024-01-10,P008,Accessories,HRX,3793.98,2212.0,20,3035.18,25,895,4.5,2782.34,75879.5,20579.5
2024-01-11,P006,Accessories,Nike,548.63,403.41,20,438.9,165,479,4.8,449.06,72418.5,5855.85
2024-01-11,P011,Footwear,Adidas,1583.6,1099.9,30,1108.52,28,393,4.1,1065.33,31038.56,241.36
2024-01-11,P013,Women,Levis,2068.49,1516.43,40,1241.09,28,271,3.9,1156.91,34750.52,-7709.52
2024-01-11,P021,Men,Puma,2478.53,1740.61,10,2230.68,44,537,4.2,2213.09,98149.92,21563.08
2024-01-11,P025,Men,Nike,2250.24,1457.17,40,1350.14,21,647,4.4,1481.3,28352.94,-2247.63
2024-01-11,P030,Footwear,Zara,887.97,664.36,0,887.97,95,547,4.0,886.27,84357.15,21242.95
2024-01-12,P003,Accessories,Adidas,2855.6,2126.44,0,2855.6,28,967,4.2,2991.41,79956.8,20416.48
2024-01-12,P010,Women,H&M,1489.26,957.06,30,1042.48,56,452,4.0,1090.95,58378.88,4783.52
2024-01-12,P014,Accessories,Nike,4325.72,2512.93,0,4325.72,26,312,3.7,3941.66,112468.72,47132.54
2024-01-12,P017,Women,H&M,4372.01,3134.83,30,3060.41,5,380,4.5,3164.53,15302.05,-372.1
2024-01-12,P019,Kids,Nike,724.37,507.04,0,724.37,108,279,3.6,719.29,78231.96,23471.64
2024-01-12,P022,Accessories,Puma,3995.63,2508.94,30,2796.94,14,272,4.3,2739.36,39157.16,4032.0
2024-01-12,P029,Footwear,Nike,1137.03,705.85,40,682.22,238,245,3.9,635.08,162368.36,-5623.94
2024-01-12,P030,Footwear,Zara,2432.41,1740.64,20,1945.93,22,128,4.0,2113.82,42810.46,4516.38
2024-01-13,P001,Footwear,Adidas,2544.05,1711.71,40,1526.43,24,951,3.9,1636.44,36634.32,-4446.72
2024-01-13,P021,Men,Puma,2107.69,1283.35,0,2107.69,42,468,4.0,1964.53,88522.98,34622.28
2024-01-13,P022,Accessories,Puma,2448.2,1562.27,0,2448.2,12,267,4.6,2507.87,29378.4,10631.16
2024-01-14,P003,Accessories,Adidas,3407.01,2294.06,0,3407.01,27,838,3.3,3438.04,91989.27,30049.65
2024-01-14,P004,Women,Puma,2016.46,1271.28,5,1915.64,52,336,4.4,1817.38,99613.28,33506.72
2024-01-14,P006,Accessories,Nike,4261.41,3122.94,30,2982.99,29,248,4.1,3038.19,86506.71,-4058.55
2024-01-14,P009,Footwear,Levis,2599.03,1842.74,20,2079.22,30,456,4.4,2073.89,62376.6,7094.4
2024-01-14,P022,Accessories,Puma,4272.47,2654.22,5,4058.85,17,662,3.5,4064.89,69000.45,23878.71
2024-01-14,P022,Accessories,Puma,1102.37,675.54,20,881.9,160,148,4.4,845.3,141104.0,33017.6
2024-01-14,P025,Men,Nike,3222.49,2409.82,5,3061.37,26,776,5.0,3090.49,79595.62,16940.3
2024-01-15,P009,Footwear,Levis,4974.45,3176.06,40,2984.67,11,496,3.4,2859.61,32831.37,-2105.29
2024-01-15,P009,Footwear,Levis,1672.56,1215.01,30,1170.79,124,556,4.4,1099.84,145177.96,-5483.28
2024-01-15,P010,Women,H&M,4122.68,2613.08,10,3710.41,15,985,3.4,3366.68,55656.15,16459.95
2024-01-15,P013,Women,Levis,1721.61,1286.6,30,1205.13,108,498,3.6,1209.97,130154.04,-8798.76
2024-01-15,P014,Accessories,Nike,1537.47,938.07,5,1460.6,57,507,3.7,1427.34,83254.2,29784.21
2024-01-15,P015,Men,Roadster,1226.0,856.41,15,1042.1,104,251,3.5,1098.58,108378.4,19311.76
2024-01-15,P023,Accessories,Roadster,4309.41,3130.18,5,4093.94,13,391,4.2,4070.46,53221.22,12528.88
2024-01-15,P027,Men,HRX,1448.31,1052.14,20,1158.65,20,868,4.1,1193.11,23173.0,2130.2
2024-01-15,P029,Footwear,Nike,1683.22,1074.96,5,1599.06,81,264,3.9,1653.47,129523.86,42452.1
2024-01-16,P023,Accessories,Roadster,637.55,467.23,20,510.04,99,959,3.5,520.56,50493.96,4238.19
2024-01-16,P025,Men,Nike,1443.35,914.08,30,1010.34,88,963,4.8,960.06,88909.92,8470.88
2024-01-16,P026,Women,HRX,4839.99,3305.47,5,4597.99,7,534,4.3,4528.3,32185.93,9047.64
2024-01-16,P030,Footwear,Zara,2225.26,1253.1,0,2225.26,20,978,4.1,2345.61,44505.2,19443.2
2024-01-17,P004,Women,Puma,3196.21,2356.98,20,2556.97,6,891,3.4,2429.94,15341.82,1199.94
2024-01-17,P010,Women,H&M,3742.97,2805.09,40,2245.78,22,396,3.8,2394.41,49407.16,-12304.82
2024-01-17,P023,Accessories,Roadster,2204.62,1641.76,15,1873.93,66,364,4.7,1889.22,123679.38,15323.22
2024-01-17,P024,Women,Nike,4515.26,2607.11,0,4515.26,29,874,4.3,4280.98,130942.54,55336.35
2024-01-17,P027,Men,HRX,2931.24,1800.57,20,2344.99,68,990,4.2,2239.81,159459.32,37020.56
2024-01-17,P027,Men,HRX,3827.91,2755.06,30,2679.54,15,683,4.4,2749.65,40193.1,-1132.8
2024-01-18,P003,Accessories,Adidas,4658.43,3018.59,10,4192.59,34,212,4.4,3969.88,142548.06,39916.0
2024-01-18,P004,Women,Puma,2235.73,1534.87,15,1900.37,62,617,4.4,1736.22,117822.94,22661.0
2024-01-18,P007,Kids,Levis,1261.23,724.21,15,1072.05,20,275,4.9,990.14,21441.0,6956.8
2024-01-18,P015,Men,Roadster,4025.91,2465.78,40,2415.55,10,647,3.7,2623.3,24155.5,-502.3
2024-01-18,P015,Men,Roadster,3626.51,2694.67,15,3082.53,32,143,3.4,2911.4,98640.96,12411.52
2024-01-18,P019,Kids,Nike,1648.58,1158.82,10,1483.72,66,918,4.6,1512.86,97925.52,21443.4
2024-01-18,P021,Men,Puma,1039.1,764.61,30,727.37,108,250,3.3,716.47,78555.96,-4021.92
2024-01-19,P008,Accessories,HRX,4852.1,2846.26,0,4852.1,22,728,3.6,4610.43,106746.2,44128.48
2024-01-19,P008,Accessories,HRX,4399.07,2452.11,5,4179.12,23,201,3.6,4484.37,96119.76,39721.23
2024-01-19,P014,Accessories,Nike,3817.35,2845.31,30,2672.14,32,434,4.0,2534.5,85508.48,-5541.44
2024-01-19,P018,Footwear,Nike,2882.84,1625.95,20,2306.27,14,992,4.2,2145.96,32287.78,9524.48
2024-01-19,P019,Kids,Nike,4949.5,3360.95,40,2969.7,6,941,3.5,2875.82,17818.2,-2347.5
2024-01-19,P020,Footwear,H&M,3271.82,2428.23,5,3108.23,19,903,3.4,2967.84,59056.37,12920.0
2024-01-19,P024,Women,Nike,2741.38,2055.71,10,2467.24,66,530,4.4,2476.15,162837.84,27160.98
2024-01-19,P029,Footwear,Nike,2055.35,1290.07,20,1644.28,63,398,3.9,1701.52,103589.64,22315.23
2024-01-20,P003,Accessories,Adidas,2831.43,1631.42,30,1982.0,54,253,4.3,1969.45,107028.0,18931.32
2024-01-20,P004,Women,Puma,875.77,547.45,40,525.46,306,186,3.9,477.81,160790.76,-6728.94
2024-01-20,P012,Men,Nike,3130.49,1974.43,5,2973.97,32,979,3.5,3118.75,95167.04,31985.28
2024-01-20,P017,Women,H&M,3667.63,2584.32,5,3484.25,15,334,3.8,3346.81,52263.75,13498.95
2024-01-20,P020,Footwear,H&M,1813.14,1047.26,15,1541.17,27,984,3.9,1589.08,41611.59,13335.57
2024-01-20,P022,Accessories,Puma,2641.0,1846.59,40,1584.6,24,385,4.9,1648.07,38030.4,-6287.76
2024-01-21,P001,Footwear,Adidas,764.35,486.78,0,764.35,78,882,3.3,793.55,59619.3,21650.46
2024-01-21,P010,Women,H&M,4930.78,3098.42,0,4930.78,31,162,3.3,5247.14,152854.18,56803.16
2024-01-21,P011,Footwear,Adidas,832.49,535.25,20,665.99,217,693,4.9,729.98,144519.83,28370.58
2024-01-21,P022,Accessories,Puma,4142.59,2370.18,0,4142.59,15,729,4.8,3834.25,62138.85,26586.15
2024-01-22,P002,Kids,H&M,1552.76,969.32,30,1086.93,136,121,4.2,1044.9,147822.48,15994.96
2024-01-22,P007,Kids,Levis,4646.33,3419.72,20,3717.06,10,810,3.8,3529.07,37170.6,2973.4
2024-01-22,P023,Accessories,Roadster,1597.43,1111.5,0,1597.43,54,548,3.8,1732.17,86261.22,26240.22
2024-01-22,P024,Women,Nike,3290.76,2018.25,20,2632.61,24,597,5.0,2618.73,63182.64,14744.64
2024-01-22,P026,Women,HRX,4905.19,2769.91,30,3433.63,15,889,4.7,3629.34,51504.45,9955.8
2024-01-22,P027,Men,HRX,1883.37,1220.15,0,1883.37,28,324,4.1,1960.7,52734.36,18570.16
2024-01-23,P004,Women,Puma,1940.01,1322.3,10,1746.01,24,314,3.3,1842.79,41904.24,10169.04
2024-01-23,P004,Women,Puma,2480.66,1416.1,40,1488.4,84,209,4.1,1624.17,125025.6,6073.2
2024-01-23,P014,Accessories,Nike,1218.34,862.78,10,1096.51,124,537,4.3,1159.95,135967.24,28982.52
2024-01-23,P020,Footwear,H&M,4210.85,2395.32,15,3579.22,10,247,3.7,3582.14,35792.2,11839.0
2024-01-23,P029,Footwear,Nike,2306.28,1459.07,30,1614.4,90,715,4.8,1502.9,145296.0,13979.7
2024-01-24,P007,Kids,Levis,2986.8,1822.71,0,2986.8,8,107,4.7,3178.79,23894.4,9312.72
2024-01-24,P007,Kids,Levis,1242.01,860.52,5,1179.91,116,214,3.9,1135.57,136869.56,37049.24
2024-01-24,P009,Footwear,Levis,3511.35,2549.26,20,2809.08,30,182,4.5,2885.55,84272.4,7794.6
2024-01-25,P010,Women,H&M,2917.11,1878.18,10,2625.4,10,609,4.3,2394.41,26254.0,7472.2
2024-01-25,P010,Women,H&M,2625.21,1857.83,20,2100.17,18,665,4.3,2143.94,37803.06,4362.12
2024-01-25,P017,Women,H&M,2953.19,1702.84,5,2805.53,13,375,3.8,2793.39,36471.89,14334.97
2024-01-26,P006,Accessories,Nike,1007.33,741.71,40,604.4,176,575,4.7,603.56,106374.4,-24166.56
2024-01-26,P012,Men,Nike,914.53,643.86,0,914.53,50,488,4.4,983.91,45726.5,13533.5
2024-01-26,P013,Women,Levis,1011.0,721.39,0,1011.0,84,188,3.7,1008.96,84924.0,24327.24
2024-01-26,P018,Footwear,Nike,1921.7,1246.22,10,1729.53,48,348,4.5,1682.51,83017.44,23198.88
2024-01-26,P030,Footwear,Zara,3618.32,2669.54,0,3618.32,30,372,4.4,3699.12,108549.6,28463.4
2024-01-27,P025,Men,Nike,3540.35,2461.88,15,3009.3,13,948,3.4,3004.76,39120.9,7116.46
2024-01-27,P027,Men,HRX,2129.11,1448.23,30,1490.38,75,210,3.7,1421.63,111778.5,3161.25
2024-01-28,P009,Footwear,Levis,2108.48,1207.02,10,1897.63,12,862,4.0,1712.11,22771.56,8287.32
2024-01-28,P017,Women,H&M,972.61,652.27,20,778.09,192,728,4.9,777.2,149393.28,24157.44
2024-01-28,P018,Footwear,Nike,4908.43,3670.0,5,4663.01,34,656,4.8,4653.86,158542.34,33762.34
2024-01-28,P023,Accessories,Roadster,4042.58,2610.99,0,4042.58,17,427,4.1,4137.38,68723.86,24337.03
2024-01-28,P026,Women,HRX,4047.01,2764.1,5,3844.66,23,836,4.8,3460.34,88427.18,24852.88
2024-01-29,P003,Accessories,Adidas,760.75,568.92,40,456.45,220,191,3.5,490.61,100419.0,-24743.4
2024-01-29,P005,Kids,Puma,940.57,680.76,5,893.54,80,629,3.5,973.08,71483.2,17022.4
2024-01-29,P008,Accessories,HRX,4247.92,2615.52,5,4035.52,24,992,4.6,3852.88,96852.48,34080.0
2024-01-29,P023,Accessories,Roadster,2423.74,1466.65,20,1938.99,42,127,4.1,2050.72,81437.58,19838.28
2024-01-29,P024,Women,Nike,4672.13,3456.65,10,4204.92,22,218,3.2,3845.87,92508.24,16461.94
2024-01-29,P026,Women,HRX,4987.56,3710.02,30,3491.29,6,975,3.8,3190.02,20947.74,-1312.38
2024-01-29,P029,Footwear,Nike,1494.86,1028.79,15,1270.63,84,515,3.9,1242.68,106732.92,20314.56
2024-01-30,P009,Footwear,Levis,667.42,455.68,5,634.05,91,703,4.7,651.22,57698.55,16231.67
2024-01-30,P021,Men,Puma,2853.03,2023.11,20,2282.42,42,606,4.0,2152.1,95861.64,10891.02
2024-01-30,P021,Men,Puma,4412.08,2874.06,40,2647.25,17,456,3.5,2611.05,45003.25,-3855.77
2024-01-30,P024,Women,Nike,2531.69,1477.35,0,2531.69,30,392,4.8,2718.91,75950.7,31630.2
2024-01-31,P005,Kids,Puma,4789.51,3413.53,40,2873.71,20,765,4.4,2728.27,57474.2,-10796.4
2024-01-31,P006,Accessories,Nike,985.59,649.88,40,591.35,248,187,3.8,611.21,146654.8,-14515.44
2024-01-31,P006,Accessories,Nike,3673.86,2703.55,15,3122.78,33,166,4.9,2851.74,103051.74,13834.59
2024-01-31,P007,Kids,Levis,1869.9,1306.03,10,1682.91,14,483,3.6,1558.94,23560.74,5276.32
2024-01-31,P015,Men,Roadster,652.88,466.0,0,652.88,175,871,3.3,710.52,114254.0,32704.0
2024-01-31,P018,Footwear,Nike,3632.17,2357.84,15,3087.34,20,267,3.9,3134.65,61746.8,14590.0
2024-01-31,P022,Accessories,Puma,1590.58,1047.67,30,1113.41,132,870,5.0,1059.32,146970.12,8677.68
2024-01-31,P026,Women,HRX,2801.02,2001.34,15,2380.87,60,522,3.9,2607.3,142852.2,22771.8
2024-01-31,P030,Footwear,Zara,3295.88,2085.89,10,2966.29,12,282,4.8,3245.68,35595.48,10564.8
2024-02-01,P006,Accessories,Nike,2421.28,1814.95,10,2179.15,42,793,4.2,2043.19,91524.3,15296.4
2024-02-01,P010,Women,H&M,2147.77,1468.54,15,1825.6,68,466,3.8,1917.63,124140.8,24280.08
2024-02-01,P015,Men,Roadster,4933.98,3106.05,10,4440.58,9,264,4.1,4434.96,39965.22,12010.77
2024-02-01,P016,Kids,Puma,3418.07,2494.68,20,2734.46,13,792,3.8,2923.12,35547.98,3117.14
2024-02-01,P017,Women,H&M,4743.26,2706.46,5,4506.1,16,358,3.9,4808.32,72097.6,28794.24
2024-02-01,P030,Footwear,Zara,515.95,348.92,10,464.36,200,635,4.0,440.86,92872.0,23088.0
